date,transect_id,slope_m_per_m
2018-06-11 05:37:15+00:00,T15,0.025
2018-06-16 05:37:14+00:00,T15,0.025
2018-07-30 05:24:30+00:00,T15,0.025
2018-08-05 05:37:12+00:00,T15,0.025
2018-09-09 05:37:13+00:00,T15,0.025
2018-09-29 05:37:12+00:00,T15,0.025
2018-10-18 05:25:04+00:00,T15,0.05
2018-10-19 05:37:13+00:00,T15,0.05
2018-11-18 05:37:35+00:00,T15,0.025
2018-11-23 05:37:38+00:00,T15,0.025
2018-11-28 05:37:33+00:00,T15,0.025
2018-12-18 05:37:33+00:00,T15,0.025
2018-12-23 05:37:31+00:00,T15,0.025
2018-12-28 05:37:35+00:00,T15,0.025
2019-01-06 05:25:05+00:00,T15,0.044444444444444446
2019-01-07 05:37:36+00:00,T15,0.025
2019-01-17 05:37:38+00:00,T15,0.05
2019-01-22 05:37:41+00:00,T15,0.05
2019-01-27 05:37:38+00:00,T15,0.025
2019-02-01 05:37:42+00:00,T15,0.05
2019-02-06 05:37:38+00:00,T15,0.025
2019-02-11 05:37:42+00:00,T15,0.025
2019-03-13 05:37:39+00:00,T15,0.025
2019-03-18 05:37:39+00:00,T15,0.025
2019-03-23 05:37:42+00:00,T15,0.025
2019-03-27 05:24:47+00:00,T15,0.025
2019-03-28 05:37:41+00:00,T15,0.05
2019-04-07 05:37:43+00:00,T15,0.05
2019-04-12 05:24:42+00:00,T15,0.025
2019-04-12 05:37:46+00:00,T15,0.025
2019-04-27 05:37:45+00:00,T15,0.025
2019-05-12 05:37:50+00:00,T15,0.025
2019-05-14 05:24:47+00:00,T15,0.025
2019-05-27 05:37:44+00:00,T15,0.025
2019-06-01 05:37:50+00:00,T15,0.05
2019-06-16 05:37:45+00:00,T15,0.025
2019-06-21 05:37:49+00:00,T15,0.025
2019-07-21 05:37:50+00:00,T15,0.025
2019-08-02 05:25:17+00:00,T15,0.025
2019-08-18 05:25:22+00:00,T15,0.025
2019-09-19 05:25:31+00:00,T15,0.025
2019-09-19 05:37:41+00:00,T15,0.025
2019-10-05 05:25:35+00:00,T15,0.025
2019-10-09 05:37:42+00:00,T15,0.025
2019-10-14 05:37:44+00:00,T15,0.025
2019-11-03 05:37:45+00:00,T15,0.025
2019-11-06 05:25:36+00:00,T15,0.025
2019-11-08 05:37:41+00:00,T15,0.05
2019-11-13 05:37:44+00:00,T15,0.025
2019-11-18 05:37:40+00:00,T15,0.05
2019-11-22 05:25:32+00:00,T15,0.025
2019-12-03 05:37:40+00:00,T15,0.025
2019-12-08 05:25:32+00:00,T15,0.025
2019-12-13 05:37:35+00:00,T15,0.05
2019-12-28 05:37:37+00:00,T15,0.025
2020-01-02 05:37:36+00:00,T15,0.025
2020-01-07 05:37:36+00:00,T15,0.025
2020-01-17 05:37:35+00:00,T15,0.05
2020-01-22 05:37:35+00:00,T15,0.025
2020-02-01 05:37:34+00:00,T15,0.05
2020-02-06 05:37:35+00:00,T15,0.05
2020-02-16 05:37:37+00:00,T15,0.05
2020-02-21 05:37:36+00:00,T15,0.025
2020-02-26 05:25:12+00:00,T15,0.05
2020-02-26 05:37:39+00:00,T15,0.05
2020-03-02 05:37:37+00:00,T15,0.025
2020-03-07 05:37:39+00:00,T15,0.05
2020-03-22 05:37:38+00:00,T15,0.025
2020-03-27 05:37:39+00:00,T15,0.05
2020-04-06 05:37:38+00:00,T15,0.05
2020-04-16 05:37:37+00:00,T15,0.025
2020-04-26 05:37:36+00:00,T15,0.025
2020-04-30 05:24:41+00:00,T15,0.025
2020-05-01 05:37:45+00:00,T15,0.025
2020-05-31 05:37:48+00:00,T15,0.025
2020-06-01 05:24:43+00:00,T15,0.025
2020-06-05 05:37:43+00:00,T15,0.025
2020-06-15 05:37:44+00:00,T15,0.025
2020-06-30 05:37:47+00:00,T15,0.025
2020-07-30 05:37:47+00:00,T15,0.025
2020-08-24 05:37:45+00:00,T15,0.025
2020-09-08 05:37:45+00:00,T15,0.025
2020-09-28 05:37:47+00:00,T15,0.025
2020-10-07 05:25:33+00:00,T15,0.025
2020-10-08 05:37:47+00:00,T15,0.025
2020-10-28 05:37:47+00:00,T15,0.025
2020-11-02 05:37:44+00:00,T15,0.025
2020-11-22 05:37:42+00:00,T15,0.05
2020-11-24 05:25:33+00:00,T15,0.025
2020-11-27 05:37:42+00:00,T15,0.05
2020-12-07 05:37:39+00:00,T15,0.025
2020-12-10 05:25:34+00:00,T15,0.05
2020-12-17 05:37:39+00:00,T15,0.025
2020-12-26 05:25:32+00:00,T15,0.025
2020-12-27 05:37:41+00:00,T15,0.025
2021-01-21 05:37:41+00:00,T15,0.025
2021-01-26 05:37:42+00:00,T15,0.025
2021-01-27 05:25:21+00:00,T15,0.025
2021-02-05 05:37:41+00:00,T15,0.025
2021-02-10 05:37:40+00:00,T15,0.025
2021-02-15 05:37:40+00:00,T15,0.05
2021-02-20 05:37:39+00:00,T15,0.025
2021-03-02 05:37:40+00:00,T15,0.025
2021-03-07 05:37:41+00:00,T15,0.025
2021-03-16 05:25:03+00:00,T15,0.025
2021-03-17 05:37:41+00:00,T15,0.025
2021-03-22 05:37:41+00:00,T15,0.025
2021-04-06 05:37:38+00:00,T15,0.025
2021-04-11 05:37:38+00:00,T15,0.025
2021-04-17 05:24:54+00:00,T15,0.025
2021-04-26 05:37:38+00:00,T15,0.05
2021-05-31 05:37:42+00:00,T15,0.025
2021-06-10 05:37:43+00:00,T15,0.025
2021-06-20 05:25:05+00:00,T15,0.025
2021-06-20 05:37:42+00:00,T15,0.025
2021-06-25 05:37:43+00:00,T15,0.025
2021-07-06 05:25:07+00:00,T15,0.025
2021-07-20 05:37:44+00:00,T15,0.025
2021-07-30 05:37:43+00:00,T15,0.025
2021-08-09 05:37:42+00:00,T15,0.025
2021-08-23 05:25:24+00:00,T15,0.025
2021-09-08 05:25:29+00:00,T15,0.025
2021-09-08 05:37:38+00:00,T15,0.025
2021-09-13 05:37:42+00:00,T15,0.025
2021-09-18 05:37:38+00:00,T15,0.05
2021-09-23 05:37:45+00:00,T15,0.025
2021-10-03 05:37:46+00:00,T15,0.025
2021-10-08 05:37:42+00:00,T15,0.05
2021-10-13 05:37:47+00:00,T15,0.025
2021-10-23 05:37:47+00:00,T15,0.05
2021-11-12 05:37:43+00:00,T15,0.025
2021-11-17 05:37:40+00:00,T15,0.05
2021-11-22 05:37:42+00:00,T15,0.025
2021-12-05 05:25:37+00:00,T15,0.05
2021-12-17 05:37:35+00:00,T15,0.025
2021-12-27 05:37:37+00:00,T15,0.025
2021-12-29 05:25:29+00:00,T15,0.025
2022-01-11 05:37:43+00:00,T15,0.025
2022-01-16 05:37:37+00:00,T15,0.025
2022-01-21 05:37:41+00:00,T15,0.025
2022-01-26 05:37:36+00:00,T15,0.025
2022-01-30 05:25:21+00:00,T15,0.025
2022-01-31 05:37:42+00:00,T15,0.025
2022-02-15 05:37:35+00:00,T15,0.05
2022-02-20 05:37:43+00:00,T15,0.025
2022-02-25 05:37:37+00:00,T15,0.025
2022-03-02 05:37:45+00:00,T15,0.025
2022-03-03 05:25:14+00:00,T15,0.025
2022-03-07 05:37:39+00:00,T15,0.025
2022-03-11 05:25:15+00:00,T15,0.025
2022-03-12 05:37:46+00:00,T15,0.05
2022-03-22 05:37:45+00:00,T15,0.025
2022-03-27 05:37:39+00:00,T15,0.025
2022-04-01 05:37:44+00:00,T15,0.05
2022-04-04 05:24:58+00:00,T15,0.025
2022-04-11 05:37:43+00:00,T15,0.025
2022-04-16 05:37:38+00:00,T15,0.025
2022-04-21 05:37:46+00:00,T15,0.025
2022-05-21 05:37:48+00:00,T15,0.025
2022-05-26 05:37:42+00:00,T15,0.025
2022-06-05 05:37:42+00:00,T15,0.025
2022-06-15 05:24:50+00:00,T15,0.025
2022-06-20 05:37:53+00:00,T15,0.025
2022-07-25 05:37:46+00:00,T15,0.025
2022-08-14 05:37:45+00:00,T15,0.025
2022-09-13 05:37:44+00:00,T15,0.025
2022-09-18 05:37:50+00:00,T15,0.025
2022-09-23 05:37:43+00:00,T15,0.05
2022-10-18 05:37:44+00:00,T15,0.025
2022-11-02 05:37:39+00:00,T15,0.044444444444444446
2022-11-07 05:37:46+00:00,T15,0.05
2022-11-22 05:37:41+00:00,T15,0.025
2022-11-27 05:37:41+00:00,T15,0.025
2022-11-30 05:25:47+00:00,T15,0.025
2022-12-07 05:37:42+00:00,T15,0.025
2022-12-17 05:37:41+00:00,T15,0.025
2022-12-22 05:37:41+00:00,T15,0.025
2022-12-27 05:37:40+00:00,T15,0.025
2023-01-01 05:37:40+00:00,T15,0.025
2023-01-06 05:37:40+00:00,T15,0.025
2023-01-09 05:25:40+00:00,T15,0.025
2023-01-16 05:37:38+00:00,T15,0.025
2023-01-21 05:37:39+00:00,T15,0.025
2023-02-02 05:25:36+00:00,T15,0.025
2023-02-15 05:37:39+00:00,T15,0.05
2023-02-18 05:25:26+00:00,T15,0.025
2023-02-20 05:37:41+00:00,T15,0.025
2023-02-25 05:37:39+00:00,T15,0.025
2023-03-07 05:37:37+00:00,T15,0.025
2023-03-12 05:37:46+00:00,T15,0.025
2023-03-17 05:37:39+00:00,T15,0.025
2023-03-27 05:37:40+00:00,T15,0.025
2023-04-01 05:37:45+00:00,T15,0.025
2023-04-06 05:37:41+00:00,T15,0.025
2023-04-21 05:37:43+00:00,T15,0.05
2023-05-09 05:24:34+00:00,T15,0.025
2023-05-17 05:24:49+00:00,T15,0.044444444444444446
2023-05-21 05:37:46+00:00,T15,0.02857142857142857
2023-05-25 05:24:31+00:00,T15,0.05
2023-05-26 05:37:45+00:00,T15,0.025
2023-06-10 05:37:46+00:00,T15,0.025
2023-06-15 05:37:46+00:00,T15,0.025
2023-06-20 05:37:46+00:00,T15,0.0
2023-06-30 05:37:47+00:00,T15,0.025
2023-07-10 05:37:47+00:00,T15,0.025
2023-07-15 05:37:46+00:00,T15,0.025
2023-07-20 05:37:47+00:00,T15,0.025
2023-07-25 05:37:46+00:00,T15,0.025
2023-07-30 05:37:47+00:00,T15,0.025
2023-08-04 05:37:47+00:00,T15,0.025
2023-08-05 05:24:58+00:00,T15,0.025
2023-08-13 05:25:06+00:00,T15,0.025
2023-08-14 05:37:47+00:00,T15,0.025
2023-08-21 05:25:02+00:00,T15,0.025
2023-09-23 05:37:43+00:00,T15,0.025
2023-10-08 05:37:42+00:00,T15,0.025
2023-10-16 05:25:23+00:00,T15,0.025
2023-10-28 05:37:43+00:00,T15,0.025
2023-11-17 05:37:40+00:00,T15,0.05
2023-11-27 05:37:38+00:00,T15,0.025
2023-12-03 05:25:23+00:00,T15,0.044444444444444446
2023-12-11 05:25:29+00:00,T15,0.025
2023-12-17 05:37:41+00:00,T15,0.05
2023-12-19 05:25:26+00:00,T15,0.025
2023-12-27 05:25:33+00:00,T15,0.025
2023-12-27 05:37:43+00:00,T15,0.025
2024-01-11 05:37:36+00:00,T15,0.025
2024-01-21 05:37:34+00:00,T15,0.05
2024-01-26 05:37:40+00:00,T15,0.025
2024-01-28 05:25:29+00:00,T15,0.05
2024-02-15 05:37:43+00:00,T15,0.05
2024-02-20 05:37:39+00:00,T15,0.025
2024-02-25 05:37:41+00:00,T15,0.025
2024-03-06 05:37:36+00:00,T15,0.025
2024-03-11 05:37:42+00:00,T15,0.05
2024-03-16 05:25:23+00:00,T15,0.05
2024-03-16 05:37:40+00:00,T15,0.025
2024-03-21 05:37:43+00:00,T15,0.025
2024-03-31 05:37:41+00:00,T15,0.025
2024-04-01 05:25:14+00:00,T15,0.05
2024-04-09 05:24:49+00:00,T15,0.05
2024-04-10 05:37:42+00:00,T15,0.025
2024-04-20 05:37:45+00:00,T15,0.05
2024-04-25 05:37:40+00:00,T15,0.025
2024-05-15 05:37:40+00:00,T15,0.025
2024-06-04 05:24:35+00:00,T15,0.025
2024-06-04 05:37:43+00:00,T15,0.025
2024-06-12 05:24:17+00:00,T15,0.025
2024-06-29 05:37:44+00:00,T15,0.025
2024-07-06 05:24:31+00:00,T15,0.025
2024-07-14 05:24:40+00:00,T15,0.025
2024-07-14 05:37:44+00:00,T15,0.025
2024-07-24 05:37:45+00:00,T15,0.025
2024-08-03 05:37:43+00:00,T15,0.025
2024-08-07 05:24:44+00:00,T15,0.025
2024-08-28 05:37:40+00:00,T15,0.025
2024-09-17 05:37:42+00:00,T15,0.025
2024-09-24 05:24:59+00:00,T15,0.025
2024-10-27 05:37:42+00:00,T15,0.025
2024-11-01 05:37:41+00:00,T15,0.025
2024-11-03 05:25:11+00:00,T15,0.025
2024-11-11 05:37:34+00:00,T15,0.05
2024-11-27 05:25:29+00:00,T15,0.025
2024-12-01 05:37:43+00:00,T15,0.025
2024-12-06 05:37:43+00:00,T15,0.05
2024-12-11 05:37:43+00:00,T15,0.025
2024-12-26 05:37:42+00:00,T15,0.025
2016-01-03 05:39:16+00:00,T16,0.025
2016-01-23 05:39:10+00:00,T16,0.025
2016-02-02 05:37:03+00:00,T16,0.05
2016-02-12 05:37:02+00:00,T16,0.05
2016-03-18 05:25:01+00:00,T16,0.05
2016-03-23 05:32:16+00:00,T16,0.025
2016-04-03 05:24:52+00:00,T16,0.05
2016-04-12 05:37:15+00:00,T16,0.075
2016-04-22 05:37:18+00:00,T16,0.025
2016-06-06 05:24:54+00:00,T16,0.075
2016-06-11 05:37:19+00:00,T16,0.025
2016-07-08 05:25:07+00:00,T16,0.025
2016-07-11 05:37:19+00:00,T16,0.025
2016-08-09 05:25:15+00:00,T16,0.025
2016-09-09 05:37:14+00:00,T16,0.025
2016-09-29 05:37:11+00:00,T16,0.03333333333333333
2016-10-28 05:25:34+00:00,T16,0.025
2016-11-08 05:37:14+00:00,T16,0.075
2016-11-28 05:37:14+00:00,T16,0.06666666666666667
2016-11-29 05:25:33+00:00,T16,0.075
2016-12-18 05:37:10+00:00,T16,0.075
2017-01-07 05:37:05+00:00,T16,0.075
2017-02-16 05:37:10+00:00,T16,0.025
2017-02-26 05:37:10+00:00,T16,0.025
2017-03-05 05:25:02+00:00,T16,0.025
2017-04-06 05:24:45+00:00,T16,0.025
2017-04-07 05:37:14+00:00,T16,0.075
2017-04-17 05:37:16+00:00,T16,0.025
2017-05-08 05:24:34+00:00,T16,0.075
2017-05-27 05:37:19+00:00,T16,0.025
2017-06-09 05:24:53+00:00,T16,0.025
2017-07-11 05:25:01+00:00,T16,0.025
2017-07-11 05:37:16+00:00,T16,0.025
2017-07-16 05:37:17+00:00,T16,0.025
2017-07-26 05:37:17+00:00,T16,0.025
2017-08-05 05:37:18+00:00,T16,0.025
2017-08-20 05:37:13+00:00,T16,0.025
2017-08-25 05:37:17+00:00,T16,0.025
2017-09-14 05:37:13+00:00,T16,0.025
2017-09-24 05:37:12+00:00,T16,0.025
2017-10-14 05:37:15+00:00,T16,0.025
2017-10-19 05:37:02+00:00,T16,0.075
2017-10-29 05:37:03+00:00,T16,0.075
2017-11-18 05:37:03+00:00,T16,0.05
2017-12-08 05:37:04+00:00,T16,0.05
2017-12-13 05:37:11+00:00,T16,0.025
2017-12-23 05:37:10+00:00,T16,0.025
2018-01-02 05:37:09+00:00,T16,0.06666666666666667
2018-01-07 05:37:07+00:00,T16,0.075
2018-02-11 05:37:12+00:00,T16,0.075
2018-02-16 05:37:08+00:00,T16,0.05
2018-02-21 05:37:13+00:00,T16,0.025
2018-04-02 05:37:15+00:00,T16,0.075
2018-04-27 05:37:15+00:00,T16,0.025
2018-05-02 05:37:18+00:00,T16,0.075
2018-05-07 05:37:15+00:00,T16,0.05
2018-05-11 05:24:17+00:00,T16,0.06666666666666667
2018-06-11 05:37:15+00:00,T16,0.025
2018-06-16 05:37:14+00:00,T16,0.025
2018-07-30 05:24:30+00:00,T16,0.025
2018-08-05 05:37:12+00:00,T16,0.025
2018-09-09 05:37:13+00:00,T16,0.075
2018-09-29 05:37:12+00:00,T16,0.025
2018-10-18 05:25:04+00:00,T16,0.075
2018-10-19 05:37:13+00:00,T16,0.05
2018-11-18 05:37:35+00:00,T16,0.025
2018-11-23 05:37:38+00:00,T16,0.075
2018-11-28 05:37:33+00:00,T16,0.025
2018-12-18 05:37:33+00:00,T16,0.025
2018-12-23 05:37:31+00:00,T16,0.05
2018-12-28 05:37:35+00:00,T16,0.075
2019-01-06 05:25:05+00:00,T16,0.06666666666666667
2019-01-07 05:37:36+00:00,T16,0.075
2019-01-17 05:37:38+00:00,T16,0.075
2019-01-22 05:37:41+00:00,T16,0.075
2019-01-27 05:37:38+00:00,T16,0.025
2019-02-01 05:37:42+00:00,T16,0.075
2019-02-06 05:37:38+00:00,T16,0.05
2019-02-11 05:37:42+00:00,T16,0.05
2019-03-13 05:37:39+00:00,T16,0.05
2019-03-18 05:37:39+00:00,T16,0.075
2019-03-23 05:37:42+00:00,T16,0.05
2019-03-27 05:24:47+00:00,T16,0.05
2019-03-28 05:37:41+00:00,T16,0.075
2019-04-07 05:37:43+00:00,T16,0.075
2019-04-12 05:24:42+00:00,T16,0.05
2019-04-12 05:37:46+00:00,T16,0.05
2019-04-27 05:37:45+00:00,T16,0.025
2019-05-12 05:37:50+00:00,T16,0.05
2019-05-14 05:24:47+00:00,T16,0.05
2019-05-27 05:37:44+00:00,T16,0.025
2019-06-01 05:37:50+00:00,T16,0.075
2019-06-16 05:37:45+00:00,T16,0.025
2019-06-21 05:37:49+00:00,T16,0.025
2019-07-21 05:37:50+00:00,T16,0.025
2019-08-02 05:25:17+00:00,T16,0.025
2019-08-18 05:25:22+00:00,T16,0.025
2019-09-19 05:25:31+00:00,T16,0.025
2019-09-19 05:37:41+00:00,T16,0.025
2019-10-05 05:25:35+00:00,T16,0.025
2019-10-09 05:37:42+00:00,T16,0.025
2019-10-14 05:37:44+00:00,T16,0.025
2019-11-03 05:37:45+00:00,T16,0.025
2019-11-06 05:25:36+00:00,T16,0.025
2019-11-08 05:37:41+00:00,T16,0.075
2019-11-13 05:37:44+00:00,T16,0.025
2019-11-18 05:37:40+00:00,T16,0.06666666666666667
2019-11-22 05:25:32+00:00,T16,0.075
2019-12-03 05:37:40+00:00,T16,0.025
2019-12-08 05:25:32+00:00,T16,0.075
2019-12-13 05:37:35+00:00,T16,0.075
2019-12-28 05:37:37+00:00,T16,0.05
2020-01-02 05:37:36+00:00,T16,0.05
2020-01-07 05:37:36+00:00,T16,0.05
2020-01-17 05:37:35+00:00,T16,0.05
2020-01-22 05:37:35+00:00,T16,0.05
2020-02-01 05:37:34+00:00,T16,0.025
2020-02-06 05:37:35+00:00,T16,0.05
2020-02-16 05:37:37+00:00,T16,0.025
2020-02-21 05:37:36+00:00,T16,0.05
2020-02-26 05:25:12+00:00,T16,0.05
2020-02-26 05:37:39+00:00,T16,0.05
2020-03-02 05:37:37+00:00,T16,0.05
2020-03-07 05:37:39+00:00,T16,0.05
2020-03-22 05:37:38+00:00,T16,0.05
2020-03-27 05:37:39+00:00,T16,0.05
2020-04-06 05:37:38+00:00,T16,0.05
2020-04-16 05:37:37+00:00,T16,0.05
2020-04-26 05:37:36+00:00,T16,0.05
2020-04-30 05:24:41+00:00,T16,0.05
2020-05-01 05:37:45+00:00,T16,0.075
2020-05-31 05:37:48+00:00,T16,0.025
2020-06-01 05:24:43+00:00,T16,0.025
2020-06-05 05:37:43+00:00,T16,0.025
2020-06-15 05:37:44+00:00,T16,0.025
2020-06-30 05:37:47+00:00,T16,0.025
2020-07-30 05:37:47+00:00,T16,0.025
2020-08-24 05:37:45+00:00,T16,0.025
2020-09-08 05:37:45+00:00,T16,0.025
2020-09-28 05:37:47+00:00,T16,0.025
2020-10-07 05:25:33+00:00,T16,0.025
2020-10-08 05:37:47+00:00,T16,0.025
2020-10-28 05:37:47+00:00,T16,0.06666666666666667
2020-11-02 05:37:44+00:00,T16,0.05
2020-11-22 05:37:42+00:00,T16,0.05
2020-11-24 05:25:33+00:00,T16,0.075
2020-11-27 05:37:42+00:00,T16,0.075
2020-12-07 05:37:39+00:00,T16,0.025
2020-12-10 05:25:34+00:00,T16,0.075
2020-12-17 05:37:39+00:00,T16,0.075
2020-12-26 05:25:32+00:00,T16,0.025
2020-12-27 05:37:41+00:00,T16,0.075
2021-01-21 05:37:41+00:00,T16,0.05
2021-01-26 05:37:42+00:00,T16,0.075
2021-01-27 05:25:21+00:00,T16,0.05
2021-02-05 05:37:41+00:00,T16,0.075
2021-02-10 05:37:40+00:00,T16,0.05
2021-02-15 05:37:40+00:00,T16,0.075
2021-02-20 05:37:39+00:00,T16,0.05
2021-03-02 05:37:40+00:00,T16,0.05
2021-03-07 05:37:41+00:00,T16,0.05
2021-03-16 05:25:03+00:00,T16,0.05
2021-03-17 05:37:41+00:00,T16,0.05
2021-03-22 05:37:41+00:00,T16,0.05
2021-04-06 05:37:38+00:00,T16,0.05
2021-04-11 05:37:38+00:00,T16,0.05
2021-04-17 05:24:54+00:00,T16,0.05
2021-04-26 05:37:38+00:00,T16,0.06666666666666667
2021-05-31 05:37:42+00:00,T16,0.025
2021-06-10 05:37:43+00:00,T16,0.025
2021-06-20 05:25:05+00:00,T16,0.025
2021-06-20 05:37:42+00:00,T16,0.025
2021-06-25 05:37:43+00:00,T16,0.025
2021-07-06 05:25:07+00:00,T16,0.075
2021-07-20 05:37:44+00:00,T16,0.025
2021-07-30 05:37:43+00:00,T16,0.025
2021-08-09 05:37:42+00:00,T16,0.06666666666666667
2021-08-23 05:25:24+00:00,T16,0.025
2021-09-08 05:25:29+00:00,T16,0.025
2021-09-08 05:37:38+00:00,T16,0.06666666666666667
2021-09-13 05:37:42+00:00,T16,0.025
2021-09-18 05:37:38+00:00,T16,0.075
2021-09-23 05:37:45+00:00,T16,0.075
2021-10-03 05:37:46+00:00,T16,0.025
2021-10-08 05:37:42+00:00,T16,0.075
2021-10-13 05:37:47+00:00,T16,0.025
2021-10-23 05:37:47+00:00,T16,0.075
2021-11-12 05:37:43+00:00,T16,0.075
2021-11-17 05:37:40+00:00,T16,0.075
2021-11-22 05:37:42+00:00,T16,0.075
2021-12-05 05:25:37+00:00,T16,0.075
2021-12-17 05:37:35+00:00,T16,0.06666666666666667
2021-12-27 05:37:37+00:00,T16,0.05
2021-12-29 05:25:29+00:00,T16,0.025
2022-01-11 05:37:43+00:00,T16,0.025
2022-01-16 05:37:37+00:00,T16,0.06666666666666667
2022-01-21 05:37:41+00:00,T16,0.075
2022-01-26 05:37:36+00:00,T16,0.075
2022-01-30 05:25:21+00:00,T16,0.025
2022-01-31 05:37:42+00:00,T16,0.025
2022-02-15 05:37:35+00:00,T16,0.075
2022-02-20 05:37:43+00:00,T16,0.025
2022-02-25 05:37:37+00:00,T16,0.05
2022-03-02 05:37:45+00:00,T16,0.025
2022-03-03 05:25:14+00:00,T16,0.025
2022-03-07 05:37:39+00:00,T16,0.05
2022-03-11 05:25:15+00:00,T16,0.05
2022-03-12 05:37:46+00:00,T16,0.05
2022-03-22 05:37:45+00:00,T16,0.025
2022-03-27 05:37:39+00:00,T16,0.05
2022-04-01 05:37:44+00:00,T16,0.075
2022-04-04 05:24:58+00:00,T16,0.05
2022-04-11 05:37:43+00:00,T16,0.025
2022-04-16 05:37:38+00:00,T16,0.075
2022-04-21 05:37:46+00:00,T16,0.075
2022-05-21 05:37:48+00:00,T16,0.025
2022-05-26 05:37:42+00:00,T16,0.025
2022-06-05 05:37:42+00:00,T16,0.025
2022-06-15 05:24:50+00:00,T16,0.025
2022-06-20 05:37:53+00:00,T16,0.025
2022-07-25 05:37:46+00:00,T16,0.025
2022-08-14 05:37:45+00:00,T16,0.075
2022-09-13 05:37:44+00:00,T16,0.075
2022-09-18 05:37:50+00:00,T16,0.075
2022-09-23 05:37:43+00:00,T16,0.075
2022-10-18 05:37:44+00:00,T16,0.025
2022-11-02 05:37:39+00:00,T16,0.075
2022-11-07 05:37:46+00:00,T16,0.05
2022-11-22 05:37:41+00:00,T16,0.075
2022-11-27 05:37:41+00:00,T16,0.075
2022-11-30 05:25:47+00:00,T16,0.075
2022-12-07 05:37:42+00:00,T16,0.025
2022-12-17 05:37:41+00:00,T16,0.025
2022-12-22 05:37:41+00:00,T16,0.075
2022-12-27 05:37:40+00:00,T16,0.075
2023-01-01 05:37:40+00:00,T16,0.06666666666666667
2023-01-06 05:37:40+00:00,T16,0.025
2023-01-09 05:25:40+00:00,T16,0.075
2023-01-16 05:37:38+00:00,T16,0.025
2023-01-21 05:37:39+00:00,T16,0.075
2023-02-02 05:25:36+00:00,T16,0.025
2023-02-15 05:37:39+00:00,T16,0.075
2023-02-18 05:25:26+00:00,T16,0.025
2023-02-20 05:37:41+00:00,T16,0.025
2023-02-25 05:37:39+00:00,T16,0.025
2023-03-07 05:37:37+00:00,T16,0.025
2023-03-12 05:37:46+00:00,T16,0.075
2023-03-17 05:37:39+00:00,T16,0.025
2023-03-27 05:37:40+00:00,T16,0.025
2023-04-01 05:37:45+00:00,T16,0.025
2023-04-06 05:37:41+00:00,T16,0.025
2023-04-21 05:37:43+00:00,T16,0.075
2023-05-09 05:24:34+00:00,T16,0.025
2023-05-17 05:24:49+00:00,T16,0.075
2023-05-21 05:37:46+00:00,T16,0.03333333333333333
2023-05-25 05:24:31+00:00,T16,0.075
2023-05-26 05:37:45+00:00,T16,0.025
2023-06-10 05:37:46+00:00,T16,0.025
2023-06-15 05:37:46+00:00,T16,0.025
2023-06-20 05:37:46+00:00,T16,0.025
2023-06-30 05:37:47+00:00,T16,0.025
2023-07-10 05:37:47+00:00,T16,0.025
2023-07-15 05:37:46+00:00,T16,0.025
2023-07-20 05:37:47+00:00,T16,0.025
2023-07-25 05:37:46+00:00,T16,0.025
2023-07-30 05:37:47+00:00,T16,0.025
2023-08-04 05:37:47+00:00,T16,0.025
2023-08-05 05:24:58+00:00,T16,0.025
2023-08-13 05:25:06+00:00,T16,0.025
2023-08-14 05:37:47+00:00,T16,0.025
2023-08-21 05:25:02+00:00,T16,0.025
2023-09-23 05:37:43+00:00,T16,0.025
2023-10-08 05:37:42+00:00,T16,0.025
2023-10-16 05:25:23+00:00,T16,0.025
2023-10-28 05:37:43+00:00,T16,0.075
2023-11-17 05:37:40+00:00,T16,0.075
2023-11-27 05:37:38+00:00,T16,0.025
2023-12-03 05:25:23+00:00,T16,0.05
2023-12-11 05:25:29+00:00,T16,0.075
2023-12-17 05:37:41+00:00,T16,0.075
2023-12-19 05:25:26+00:00,T16,0.075
2023-12-27 05:25:33+00:00,T16,0.025
2023-12-27 05:37:43+00:00,T16,0.06666666666666667
2024-01-11 05:37:36+00:00,T16,0.025
2024-01-21 05:37:34+00:00,T16,0.075
2024-01-26 05:37:40+00:00,T16,0.05
2024-01-28 05:25:29+00:00,T16,0.05
2024-02-15 05:37:43+00:00,T16,0.05
2024-02-20 05:37:39+00:00,T16,0.025
2024-02-25 05:37:41+00:00,T16,0.05
2024-03-06 05:37:36+00:00,T16,0.05
2024-03-11 05:37:42+00:00,T16,0.05
2024-03-16 05:25:23+00:00,T16,0.05
2024-03-16 05:37:40+00:00,T16,0.05
2024-03-21 05:37:43+00:00,T16,0.05
2024-03-31 05:37:41+00:00,T16,0.05
2024-04-01 05:25:14+00:00,T16,0.05
2024-04-09 05:24:49+00:00,T16,0.05
2024-04-10 05:37:42+00:00,T16,0.05
2024-04-20 05:37:45+00:00,T16,0.075
2024-04-25 05:37:40+00:00,T16,0.05
2024-05-15 05:37:40+00:00,T16,0.05
2024-06-04 05:24:35+00:00,T16,0.075
2024-06-04 05:37:43+00:00,T16,0.025
2024-06-12 05:24:17+00:00,T16,0.025
2024-06-29 05:37:44+00:00,T16,0.025
2024-07-06 05:24:31+00:00,T16,0.025
2024-07-14 05:24:40+00:00,T16,0.025
2024-07-14 05:37:44+00:00,T16,0.025
2024-07-24 05:37:45+00:00,T16,0.025
2024-08-03 05:37:43+00:00,T16,0.025
